timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety,bias_KeepLane,bias_ChangeLaneLeft,bias_ChangeLaneRight,bias_Brake
280,ChangeLaneLeft,ok,1,25.25,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
281,ChangeLaneLeft,ok,1,25.4,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
282,ChangeLaneLeft,ok,1,25.54,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
283,ChangeLaneLeft,ok,1,25.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
284,ChangeLaneLeft,ok,1,25.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
285,ChangeLaneLeft,ok,1,25.9,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
286,ChangeLaneLeft,ok,1,25.99,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
287,ChangeLaneLeft,ok,1,26.08,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
288,ChangeLaneLeft,ok,1,26.16,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
289,ChangeLaneLeft,ok,1,26.23,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
290,ChangeLaneLeft,ok,1,26.29,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
291,ChangeLaneLeft,ok,1,26.34,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
292,ChangeLaneLeft,ok,1,26.39,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
293,ChangeLaneLeft,ok,1,26.43,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
294,ChangeLaneLeft,ok,1,26.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
295,ChangeLaneLeft,ok,1,41.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
296,ChangeLaneLeft,ok,1,41.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
297,ChangeLaneLeft,ok,1,41.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
298,ChangeLaneLeft,ok,1,41.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
299,ChangeLaneLeft,ok,1,41.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
300,ChangeLaneLeft,ok,1,41.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
301,ChangeLaneLeft,ok,1,41.75,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
302,ChangeLaneLeft,ok,1,41.86,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
303,ChangeLaneLeft,ok,1,42.01,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
304,ChangeLaneLeft,ok,1,42.19,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
305,ChangeLaneLeft,ok,1,42.38,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
306,ChangeLaneLeft,ok,1,44.78,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
307,ChangeLaneLeft,ok,1,44.97,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
308,ChangeLaneLeft,ok,1,18.91,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
309,ChangeLaneLeft,ok,1,19.04,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
310,KeepLane,ok,1,19.17,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
311,KeepLane,ok,1,17.08,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
312,KeepLane,ok,1,17.18,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
313,KeepLane,ok,1,17.26,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
314,KeepLane,ok,1,17.33,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
315,KeepLane,ok,1,17.35,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
316,ChangeLaneRight,ok,1,17.29,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
317,ChangeLaneRight,ok,1,17.24,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
318,ChangeLaneRight,ok,1,17.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
319,ChangeLaneRight,ok,1,17.25,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
320,ChangeLaneRight,ok,1,17.31,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
321,ChangeLaneRight,ok,1,17.42,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
322,ChangeLaneRight,ok,1,17.54,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
323,ChangeLaneRight,ok,1,17.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
324,ChangeLaneRight,ok,1,17.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
325,ChangeLaneRight,ok,1,17.89,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
326,ChangeLaneRight,ok,1,17.99,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
327,ChangeLaneRight,ok,1,18.08,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
328,ChangeLaneRight,ok,1,18.16,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
329,ChangeLaneRight,ok,1,18.23,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
330,ChangeLaneRight,ok,1,45.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
331,ChangeLaneRight,ok,1,45.28,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
332,ChangeLaneRight,ok,1,45.33,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
333,ChangeLaneRight,ok,1,45.37,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
334,KeepLane,ok,1,45.4,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
335,KeepLane,ok,1,45.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
336,KeepLane,ok,1,47.55,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
337,KeepLane,ok,1,45.28,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
338,KeepLane,ok,1,45.2,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
339,KeepLane,ok,1,47.31,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
340,KeepLane,ok,1,47.21,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
341,KeepLane,ok,1,47.1,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
342,KeepLane,ok,1,46.99,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
343,KeepLane,ok,1,46.86,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
344,KeepLane,ok,1,46.73,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
345,KeepLane,ok,1,46.58,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
346,KeepLane,ok,1,46.42,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
347,KeepLane,ok,1,46.25,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
348,KeepLane,ok,1,46.07,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
349,KeepLane,ok,1,45.88,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
350,KeepLane,ok,1,45.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
351,KeepLane,ok,1,45.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
352,Brake,fallback,1,45.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
353,Brake,fallback,1,44.98,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
354,Brake,fallback,1,44.75,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
355,Brake,fallback,1,44.53,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
356,Brake,fallback,1,44.33,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
357,Brake,fallback,1,44.13,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
358,ChangeLaneRight,ok,1,43.94,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
359,ChangeLaneRight,ok,1,43.77,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
360,ChangeLaneRight,ok,1,43.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
361,ChangeLaneRight,ok,1,43.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
362,ChangeLaneRight,ok,1,43.3,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
363,ChangeLaneRight,ok,1,25.96,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
364,ChangeLaneRight,ok,1,25.56,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
365,ChangeLaneRight,ok,1,25.17,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
366,ChangeLaneRight,ok,1,24.78,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
367,ChangeLaneRight,ok,1,24.4,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
368,ChangeLaneRight,ok,1,24.02,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
369,ChangeLaneRight,ok,1,48.36,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
370,Brake,fallback,1,47.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
371,Brake,fallback,1,47.24,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
372,Brake,fallback,1,46.72,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
373,Brake,fallback,1,46.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
374,Brake,fallback,1,45.74,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
375,Brake,fallback,1,45.28,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
376,Brake,fallback,1,44.84,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
377,Brake,fallback,1,44.43,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
378,Brake,fallback,1,44.04,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
379,Brake,fallback,1,43.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
380,Brake,fallback,1,43.33,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
381,Brake,fallback,1,43.01,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
382,Brake,fallback,1,42.72,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
383,Brake,fallback,1,42.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
384,Brake,fallback,1,42.2,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
385,Brake,fallback,1,41.98,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
386,Brake,fallback,1,41.78,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
387,Brake,fallback,1,41.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
388,Brake,fallback,1,41.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
389,Brake,fallback,1,41.32,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
390,Brake,fallback,1,39.01,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
391,Brake,fallback,1,38.92,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
392,Brake,fallback,1,38.86,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
393,Brake,fallback,1,38.82,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
394,Brake,fallback,1,38.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
395,Brake,fallback,1,38.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
396,Brake,fallback,1,38.8,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
397,Brake,fallback,1,38.84,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
398,Brake,fallback,1,38.89,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
399,Brake,fallback,1,38.95,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
400,Brake,fallback,1,39.04,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
401,Brake,fallback,1,39.14,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
402,Brake,fallback,1,39.25,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
403,Brake,fallback,1,39.38,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
404,Brake,fallback,1,39.52,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
405,Brake,fallback,1,39.68,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
406,Brake,fallback,1,39.85,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
407,Brake,fallback,1,40.03,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
408,Brake,fallback,1,40.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
409,Brake,fallback,1,40.43,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
410,Brake,fallback,1,40.65,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
411,Brake,fallback,1,40.88,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
412,Brake,fallback,1,41.12,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
413,Brake,fallback,1,41.37,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
414,Brake,fallback,1,41.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
415,Brake,fallback,1,41.91,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
416,Brake,fallback,1,42.19,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
417,Brake,fallback,1,42.48,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
418,Brake,fallback,1,42.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
419,Brake,fallback,1,43.11,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
420,Brake,fallback,1,43.43,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
421,Brake,fallback,1,43.76,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
422,Brake,fallback,1,44.09,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
423,Brake,fallback,1,44.42,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
424,KeepLane,ok,1,44.75,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
425,KeepLane,ok,1,45.07,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
426,KeepLane,ok,1,45.38,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
427,KeepLane,ok,1,45.67,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
428,KeepLane,ok,1,45.93,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
429,KeepLane,ok,1,46.18,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
430,KeepLane,ok,1,46.4,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
431,KeepLane,ok,1,46.61,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
432,KeepLane,ok,1,46.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
433,KeepLane,ok,1,46.96,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
434,KeepLane,ok,1,47.11,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
435,KeepLane,ok,1,47.23,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
436,KeepLane,ok,1,47.34,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
437,KeepLane,ok,1,47.44,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
438,KeepLane,ok,1,47.51,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
439,KeepLane,ok,1,47.57,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
440,KeepLane,ok,1,47.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
441,KeepLane,ok,1,47.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
442,KeepLane,ok,1,47.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
443,KeepLane,ok,1,47.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
444,KeepLane,ok,1,47.59,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
445,KeepLane,ok,1,47.54,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
446,KeepLane,ok,1,47.48,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
447,KeepLane,ok,1,47.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
448,KeepLane,ok,1,49.51,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
449,KeepLane,ok,1,49.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
450,KeepLane,ok,1,49.28,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
451,KeepLane,ok,1,49.15,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
452,KeepLane,ok,1,48.99,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
453,KeepLane,ok,1,48.83,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
454,KeepLane,ok,1,48.65,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
455,KeepLane,ok,1,48.45,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
456,KeepLane,ok,1,48.24,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
457,KeepLane,ok,1,48.02,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
458,KeepLane,ok,1,47.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
459,KeepLane,ok,1,47.54,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
460,KeepLane,ok,1,47.27,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
461,KeepLane,ok,1,47.0,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
462,KeepLane,ok,1,46.71,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
463,KeepLane,ok,1,46.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
464,KeepLane,ok,1,46.1,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
465,KeepLane,ok,1,45.77,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
466,Brake,fallback,1,45.44,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
467,Brake,fallback,1,45.09,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
468,Brake,fallback,1,44.76,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
469,Brake,fallback,1,44.43,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
470,Brake,fallback,1,44.12,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
471,Brake,fallback,1,43.82,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
472,ChangeLaneLeft,ok,1,43.53,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
473,ChangeLaneLeft,ok,1,43.27,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
474,ChangeLaneLeft,ok,1,43.09,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
475,ChangeLaneLeft,ok,1,40.81,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
476,ChangeLaneLeft,ok,1,40.82,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
477,ChangeLaneLeft,ok,1,40.91,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
478,KeepLane,ok,1,41.09,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
479,KeepLane,ok,1,41.33,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
480,KeepLane,ok,1,41.56,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
481,KeepLane,ok,1,41.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
482,KeepLane,ok,1,42.0,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
483,KeepLane,ok,1,42.2,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
484,KeepLane,ok,1,42.39,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
485,KeepLane,ok,1,11.89,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
486,KeepLane,ok,1,12.04,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
487,KeepLane,ok,1,12.18,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
488,KeepLane,ok,1,12.31,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
489,KeepLane,ok,1,43.1,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
490,Brake,fallback,1,43.19,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
491,Brake,fallback,1,43.28,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
492,Brake,fallback,1,43.38,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
493,Brake,fallback,1,43.5,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
494,Brake,fallback,1,43.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
495,Brake,fallback,1,43.77,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
496,KeepLane,ok,1,43.91,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
497,KeepLane,ok,1,44.06,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
498,KeepLane,ok,1,44.2,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
499,KeepLane,ok,1,44.31,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
500,KeepLane,ok,1,44.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
501,KeepLane,ok,1,44.49,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
502,KeepLane,ok,1,44.55,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
503,KeepLane,ok,1,44.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
504,KeepLane,ok,1,44.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
505,KeepLane,ok,1,44.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
506,KeepLane,ok,1,44.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
507,KeepLane,ok,1,44.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
508,KeepLane,ok,1,44.58,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
509,KeepLane,ok,1,44.53,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
510,KeepLane,ok,1,44.46,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
