timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety,bias_KeepLane,bias_ChangeLaneLeft,bias_ChangeLaneRight,bias_Brake
520,Brake,fallback,1,42.48,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
521,Brake,fallback,1,41.85,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
522,Brake,fallback,1,41.22,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
523,Brake,fallback,1,40.61,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
524,Brake,fallback,1,40.0,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
525,Brake,fallback,1,39.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
526,Brake,fallback,1,38.83,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
527,Brake,fallback,1,38.25,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
528,Brake,fallback,1,37.69,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
529,Brake,fallback,1,37.14,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
530,Brake,fallback,1,36.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
531,Brake,fallback,1,36.07,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
532,Brake,fallback,1,35.55,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
533,Brake,fallback,1,35.03,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
534,Brake,fallback,1,34.53,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
535,Brake,fallback,1,34.04,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
536,Brake,fallback,1,33.56,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
537,Brake,fallback,1,33.1,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
538,Brake,fallback,1,32.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
539,Brake,fallback,1,32.19,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
540,Brake,fallback,1,31.75,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
541,Brake,fallback,1,31.32,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
542,Brake,fallback,1,30.91,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
543,Brake,fallback,1,30.5,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
544,Brake,fallback,1,30.1,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
545,Brake,fallback,1,29.72,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
546,Brake,fallback,1,29.34,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
547,Brake,fallback,1,28.97,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
548,Brake,fallback,1,28.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
549,Brake,fallback,1,28.27,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
550,Brake,fallback,1,27.94,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
551,Brake,fallback,1,27.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
552,Brake,fallback,1,27.3,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
553,Brake,fallback,1,27.0,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
554,Brake,fallback,1,26.71,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
555,Brake,fallback,1,26.42,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
556,Brake,fallback,1,26.12,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
557,Brake,fallback,1,25.83,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
558,Brake,fallback,1,25.56,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
559,Brake,fallback,1,25.31,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
560,Brake,fallback,1,25.07,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
561,Brake,fallback,1,24.84,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
562,ChangeLaneRight,ok,1,24.62,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
563,ChangeLaneRight,ok,1,24.41,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
564,ChangeLaneRight,ok,1,24.2,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
565,ChangeLaneRight,ok,1,24.0,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
566,ChangeLaneRight,ok,1,23.79,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
567,ChangeLaneRight,ok,1,23.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
568,ChangeLaneRight,ok,1,23.42,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
569,ChangeLaneRight,ok,1,23.26,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
570,ChangeLaneRight,ok,1,23.09,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
571,ChangeLaneRight,ok,1,22.93,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
572,ChangeLaneRight,ok,1,22.78,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
573,ChangeLaneRight,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
574,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
575,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
576,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
577,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
578,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
579,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
580,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
581,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
582,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
583,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
584,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
585,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
586,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
587,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
588,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
589,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
590,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
591,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
592,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
593,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
594,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
595,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
596,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
597,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
598,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
599,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
600,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
601,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
602,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
603,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
604,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
605,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
606,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
607,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
608,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
609,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
610,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
611,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
612,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
613,KeepLane,ok,1,9.66,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
614,KeepLane,ok,1,9.12,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
615,KeepLane,ok,1,8.65,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
616,KeepLane,ok,1,8.16,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
617,KeepLane,ok,1,7.6,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
618,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
619,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
620,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
621,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
622,KeepLane,ok,1,7.63,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
623,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
624,KeepLane,ok,1,7.64,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
625,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
626,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
627,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
628,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
629,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
630,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
631,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
632,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
633,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
634,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
635,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
636,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
637,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
638,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
639,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
640,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
641,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
642,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
643,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
644,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
645,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
646,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
647,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
648,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
649,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
650,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
651,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
652,KeepLane,ok,0,,Safe and comfortable driving.,0.5,3.0,3.0,2.0,-2.0,-2.0,1.0
