timestep,maneuver,reason,block_ahead,dist_to_block_m,vlm_notes,w_efficiency,w_comfort,w_safety
443,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
444,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
445,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
446,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
447,KeepLane,ok,1,9.85,heuristic default,1.0,1.0,1.0
448,KeepLane,ok,1,9.45,heuristic default,1.0,1.0,1.0
449,KeepLane,ok,1,9.05,heuristic default,1.0,1.0,1.0
450,KeepLane,ok,1,8.69,heuristic default,1.0,1.0,1.0
451,KeepLane,ok,1,8.35,heuristic default,1.0,1.0,1.0
452,KeepLane,ok,1,8.35,heuristic default,1.0,1.0,1.0
453,KeepLane,ok,1,8.36,heuristic default,1.0,1.0,1.0
454,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
455,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
456,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
457,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
458,KeepLane,ok,1,8.37,heuristic default,1.0,1.0,1.0
459,KeepLane,ok,1,8.35,heuristic default,1.0,1.0,1.0
460,KeepLane,ok,1,8.38,heuristic default,1.0,1.0,1.0
461,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
462,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
463,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
464,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
465,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
466,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
467,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
468,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
469,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
470,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
471,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
472,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
473,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
474,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
475,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
476,KeepLane,ok,1,49.61,heuristic default,1.0,1.0,1.0
477,KeepLane,ok,1,48.96,heuristic default,1.0,1.0,1.0
478,KeepLane,ok,1,48.3,heuristic default,1.0,1.0,1.0
479,KeepLane,ok,1,49.84,heuristic default,1.0,1.0,1.0
480,KeepLane,ok,1,49.16,heuristic default,1.0,1.0,1.0
481,KeepLane,ok,1,48.48,heuristic default,1.0,1.0,1.0
482,KeepLane,ok,1,47.8,heuristic default,1.0,1.0,1.0
483,KeepLane,ok,1,47.11,heuristic default,1.0,1.0,1.0
484,KeepLane,ok,1,46.41,heuristic default,1.0,1.0,1.0
485,KeepLane,ok,1,45.7,heuristic default,1.0,1.0,1.0
486,KeepLane,ok,1,44.99,heuristic default,1.0,1.0,1.0
487,KeepLane,ok,1,44.27,heuristic default,1.0,1.0,1.0
488,KeepLane,ok,1,43.54,heuristic default,1.0,1.0,1.0
489,KeepLane,ok,1,42.81,heuristic default,1.0,1.0,1.0
490,Brake,fallback,1,42.07,heuristic default,1.0,1.0,1.0
491,Brake,fallback,1,41.33,heuristic default,1.0,1.0,1.0
492,Brake,fallback,1,40.6,heuristic default,1.0,1.0,1.0
493,Brake,fallback,1,39.88,heuristic default,1.0,1.0,1.0
494,Brake,fallback,1,39.17,heuristic default,1.0,1.0,1.0
495,Brake,fallback,1,38.47,heuristic default,1.0,1.0,1.0
496,ChangeLaneRight,ok,1,37.77,heuristic default,1.0,1.0,1.0
497,ChangeLaneRight,ok,1,37.08,heuristic default,1.0,1.0,1.0
498,ChangeLaneRight,ok,1,36.44,heuristic default,1.0,1.0,1.0
499,ChangeLaneRight,ok,1,35.86,heuristic default,1.0,1.0,1.0
500,ChangeLaneRight,ok,1,35.34,heuristic default,1.0,1.0,1.0
501,ChangeLaneRight,ok,1,34.86,heuristic default,1.0,1.0,1.0
502,ChangeLaneRight,ok,1,34.41,heuristic default,1.0,1.0,1.0
503,ChangeLaneRight,ok,1,33.98,heuristic default,1.0,1.0,1.0
504,ChangeLaneRight,ok,1,33.58,heuristic default,1.0,1.0,1.0
505,ChangeLaneRight,ok,1,33.21,heuristic default,1.0,1.0,1.0
506,ChangeLaneRight,ok,1,32.85,heuristic default,1.0,1.0,1.0
507,ChangeLaneRight,ok,1,32.5,heuristic default,1.0,1.0,1.0
508,ChangeLaneRight,ok,1,32.16,heuristic default,1.0,1.0,1.0
509,ChangeLaneRight,ok,1,31.83,heuristic default,1.0,1.0,1.0
510,ChangeLaneRight,ok,1,31.5,heuristic default,1.0,1.0,1.0
511,ChangeLaneRight,ok,1,31.17,heuristic default,1.0,1.0,1.0
512,ChangeLaneRight,ok,1,30.85,heuristic default,1.0,1.0,1.0
513,ChangeLaneRight,ok,0,,heuristic default,1.0,1.0,1.0
514,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
515,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
516,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
517,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
518,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
519,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
520,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
521,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
522,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
523,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
524,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
525,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
526,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
527,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
528,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
529,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
530,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
531,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
532,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
533,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
534,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
535,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
536,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
537,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
538,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
539,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
540,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
541,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
542,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
543,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
544,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
545,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
546,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
547,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
548,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
549,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
550,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
551,KeepLane,ok,0,,heuristic default,1.0,1.0,1.0
